511111817376,Health & Wellness,HEALTHY_AND_WELLNESS,Lotrimin®,0,5fb6adb8be37ce522e165cb8,5d9b4f591dda2c6225a284aa,Cogs,LOTRIMIN
511111515319,Baking,BAKING,test brand @1597342520277,null,5f358338be37ce443bf9d55a,5f358338be37ce443bf9d557,Cogs,TEST BRANDCODE @1597342520277
511111317364,Baking,BAKING,test brand @1605535049181,0,5fb28549be37ce522e165cb5,5fb28549be37ce522e165cb4,Cogs,null
511111300700,Beauty,null,ST. IVES,0,592486bfe410d61fcea3d139,5332f5f6e4b03c9a25efd0b4,Cogs,ST IVES
511111305125,Baby,null,Chris Image Test,null,5c4699f387ff3577e203ea29,55b62995e4b0d8e685c14213,Cogs,CHRISIMAGE
511111005650,Health & Wellness,HEALTHY_AND_WELLNESS,Alka-Seltzer®,null,5da6071ea60b87376833e34d,5d9b4f591dda2c6225a284aa,Cogs,ALKA SELTZER
511111802129,Condiments & Sauces,null,Jack Daniel's,0,57ebc011e4b0ac389136a335,559c2234e4b06aca36af13c6,Cogs,JACK DANIEL'S BARBECUE
511111303947,null,null,Bottled Starbucks,null,5332f5fee4b03c9a25efd0bd,53e10d6368abd3c7065097cc,Cpgs,null
511111802914,null,null,Full Throttle,null,5332fa7ce4b03c9a25efd22e,5332f5ebe4b03c9a25efd0a8,Cpgs,null
511111914549,Baking,BAKING,PopUp Brand A,null,5e9f18bfbe37ce3e45b6a77f,5e9f12f5be37ce3e45b6a77e,Cogs,null
511111400769,Frozen,null,MAGNUM Ice Cream,0,592486bee410d61fcea3d133,5332f5f6e4b03c9a25efd0b4,Cogs,MAGNUM Ice Cream
511111105329,Magazines,null,Elegant Homes Magazine,null,5d66d71fa3a018093ab34728,5d5d4fd16d5f3b23d1bc7905,Cogs,511111105329
511111316114,Baking,BAKING,test brand @1598635634882,null,5f493e72be37ce64d0ae36c6,5f493e72be37ce64d0ae36c2,Cogs,TEST BRANDCODE @1598635634882
511111315957,Baking,BAKING,test brand @1598633693011,null,5f4936ddbe37ce52f8314fd9,5f4936dcbe37ce52f8314fd8,Cogs,null
511111201915,Grocery,null,Taco Bell,0,57ebc2e7e4b0ac389136a34b,559c2234e4b06aca36af13c6,Cogs,TACO BELL
511111518112,Baking,BAKING,test brand @1607639214411,0,5fd2a0aebe37ce49eb72c0ee,5fd2a0aebe37ce49eb72c0ed,Cogs,null
511111506249,Breakfast & Cereal,null,Frosted Cheerios™,null,5dc03596a60b873d6b0666cd,53e10d6368abd3c7065097cc,Cogs,FROSTED CHEERIOS
511111916161,Baking,BAKING,test brand @1598639199674,null,5f494c5f04db711dd8fe87e6,5f494c5d04db711dd8fe87e2,Cogs,TEST BRANDCODE @1598639199674
511111103653,null,null,Gold Medal,null,5332f772e4b03c9a25efd125,5332f5f3e4b03c9a25efd0ae,Cpgs,null
511111100621,Baking,null,GODIVA Instant Pudding Mix,0,59dfaad1e4b0a56a2fa69abc,559c2234e4b06aca36af13c6,Cogs,GODIVA DRY PACKAGED DESSERTS
511111305910,Snacks,null,LÄRABAR™,null,5daf33e71dda2c3e1416ae93,5332f5f3e4b03c9a25efd0ae,Cogs,LARABAR
511111115366,Baking,BAKING,test brand @1597350074333,null,5f35a0babe37ce6853cff1ff,5f35a0babe37ce6853cff1fd,Cogs,TEST BRANDCODE @1597350074333
511111718079,Baking,BAKING,test brand @1607636368717,0,5fd29590be37ce38bbbefb28,5fd29590be37ce38bbbefb25,Cogs,TEST BRANDCODE @1607636368717
511111818182,Baking,BAKING,test brand @1607707830095,0,5fd3acb6be37ce0d9386bb40,5fd3acb5be37ce0d9386bb3e,Cogs,TEST BRANDCODE @1607707830095
511111504627,Household,null,Cottonelle,0,5bd200a6965c7d66d92731ea,550b2565e4b001d5e9e4146f,Cogs,COTTONELLE
511111301691,Beverages,null,Izze,0,585a9675e4b03e62d1ce0e7f,5332f5fbe4b03c9a25efd0ba,Cogs,IZZE
511111101178,Beverages,null,Mio,0,5887a17ee4b02187f85cdad3,559c2234e4b06aca36af13c6,Cogs,MIO
511111503699,null,null,Glaceau vitaminwater,null,5332f765e4b03c9a25efd11f,5332f5ebe4b03c9a25efd0a8,Cpgs,null
511111505365,Magazines,null,Magnolia Journal Magazine,null,5d66d94d6d5f3b6188d4f04b,5d5d4fd16d5f3b23d1bc7905,Cogs,511111505365
511111405252,Magazines,null,American Patchwork & Quilting Magazine,null,5d66d2fd6d5f3b6188d4f045,5d5d4fd16d5f3b23d1bc7905,Cogs,QUILTING SPECIAL EDITION
511111104025,null,null,Gree Giant,null,5332f5f3e4b03c9a25efd0ad,5332f5f3e4b03c9a25efd0ae,Cpgs,null
511111317203,Baking,BAKING,test brand @1604437351617,0,5fa1c567be37ce402c4618f1,5fa1c567be37ce402c4618ef,Cogs,TEST BRANDCODE @1604437351617
511111900337,Beer Wine Spirits,null,Herman Joseph's,null,5a5d1e76e4b0db471c2d0425,5332f709e4b03c9a25efd0f1,Cogs,HERMAN
511111302629,null,null,Sundrop,null,55b630d9e4b0d8e685c1421f,55b62995e4b0d8e685c14213,Cogs,null
511111704935,Beverages,null,Kevita Sparkling Drinks,null,5d602d9d6d5f3b23d1bc7907,5332f5fbe4b03c9a25efd0ba,Cogs,KEVITA
511111902188,Frozen,null,Delimex,0,57ebbf75e4b0ac389136a32f,559c2234e4b06aca36af13c6,Cogs,DELIMEX
511111004844,Personal Care,null,THE RIGHT TO SHOWER,null,5d2f68d96d5f3b107e208da4,5332f5f6e4b03c9a25efd0b4,Cogs,THE RIGHT TO SHOWER
511111100904,Personal Care,null,CARESS,0,592486bde410d61fcea3d124,5332f5f6e4b03c9a25efd0b4,Cogs,CARESS
511111115083,Baking,BAKING,test brand @1595340086044,null,5f16f536be37ce2b30061e27,5f16f535be37ce2b30061e24,Cogs,TEST BRANDCODE @1595340086044
511111603870,null,null,Blue Bunny,null,5332f6ede4b03c9a25efd0e5,5332f6ede4b03c9a25efd0e6,Cpgs,null
511111103141,null,null,Krave,null,5332fa05e4b03c9a25efd1d6,5332f5f2e4b03c9a25efd0aa,Cpgs,null
511111315513,Baking,BAKING,test brand @1597861700968,null,5f3d6f44be37ce4ddbb1bb3e,5f3d6f44be37ce4ddbb1bb3a,Cogs,TEST BRANDCODE @1597861700968
511111106876,Grocery,null,DASH-2249 Brand1,1,5c76d3cd95144c5375687b4f,5c76d20595144c5375687b4e,Cogs,TEST BRAND CODE
511111115649,Candy & Sweets,CANDY_AND_SWEETS,test brand @1598026275245,null,5f3ff223be37ce1c81aa1e11,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1598026275245
511111204206,Canned Goods & Soups,null,Swanson,0,5a8c36dbe4b0ccf165fac9e9,5a734034e4b0d58f376be874,Cogs,SWANSON
511111102618,null,null,A&W Rootbeer,null,55b630e1e4b0d8e685c14220,55b62995e4b0d8e685c14213,Cogs,null
511111415626,Baking,BAKING,test brand @1598026274668,null,5f3ff222be37ce1c81aa1e0f,5f3ff222be37ce1c81aa1e0c,Cogs,TEST BRANDCODE @1598026274668
511111306887,Frozen,null,DASH-2249 Brand2,0,5c76db7295144c5375687b50,5c76d20595144c5375687b4e,Cogs,DASH-2249 1
511111805854,Health & Wellness,null,ONE A DAY® WOMENS,0,5da609991dda2c3e1416ae90,53e10d6368abd3c7065097cc,Cogs,511111805854
511111104537,Snacks,null,Kettle Brand,0,5afda575e4b0c11cfecd49f9,5a734034e4b0d58f376be874,Cogs,KETTLE BRAND
511111404392,Canned Goods & Soups,null,Campbell's Soup at Hand,0,5ab154dde4b0915382df761f,5a734034e4b0d58f376be874,Cogs,CAMPBELLS SOUP AT HAND 
511111615583,Baking,BAKING,test brand @1597936021514,null,5f3e9195be37ce5a0e01b960,5f3e9195be37ce5a0e01b95f,Cogs,null
511111117841,Grocery,GROCERY,Rainbo,0,5fb82faebe37ce522e165ce9,5fb6b608be37ce522e165cb9,Cogs,RAINBO
511111602279,Beer Wine Spirits,null,Crispin Cider Company,0,57e58157e4b0ac389136a30a,5332f709e4b03c9a25efd0f1,Cogs,CRISPIN
511111318194,Baking,BAKING,test brand @1607707830137,0,5fd3acb6be37ce0d9386bb41,5fd3acb5be37ce0d9386bb3e,Cogs,TEST BRANDCODE @1607707830137
511111114413,Health & Wellness,HEALTHY_AND_WELLNESS,Claritin®,0,5e90a545ee7f2d70340f40d7,5d9b4f591dda2c6225a284aa,Cogs,CLARITIN®
511111706045,Breakfast & Cereal,null,Cookie Crisp™,null,5daf5e94a60b87376833e362,5332f5f3e4b03c9a25efd0ae,Cogs,COOKIE CRISP
511111717317,Baking,BAKING,test brand @1605535020441,0,5fb2852cbe37ce522e165caf,5fb2852cbe37ce522e165cae,Cogs,TEST BRANDCODE @1605535020442
511111903789,Snacks,null,Keebler,null,5332f743e4b03c9a25efd109,5332f5f2e4b03c9a25efd0aa,Cpgs,null
511111417262,Baking,BAKING,test brand @1604946244750,0,5fa98944be37ce239d107100,5fa98944be37ce239d1070ff,Cogs,TEST BRANDCODE @1604946244750
511111004561,Snacks,null,SNYDERS OF HANOVER,0,5afda65de4b0c11cfecd49fb,5a734034e4b0d58f376be874,Cogs,SNYDERS OF HANOVER
511111702894,null,null,Powerade,null,5332fa7ee4b03c9a25efd230,5332f5ebe4b03c9a25efd0a8,Cpgs,null
511111002154,Condiments & Sauces,null,Good Seasons,0,57ebbfafe4b0ac389136a332,559c2234e4b06aca36af13c6,Cogs,GOOD SEASONS
511111115922,Baking,BAKING,test brand @1598633602279,null,5f493682be37ce52f8314fce,5f493682be37ce52f8314fcb,Cogs,TEST BRANDCODE @1598633602279
511111602552,null,null,Pizza Pizza Pizza,null,57ace91ae4b057c992a316ac,57ace90fe4b057c992a316ab,Cpgs,null
511111200246,Beer Wine Spirits,null,Revolver,null,5a5d2431e4b06ba572cf24a1,5332f709e4b03c9a25efd0f1,Cogs,REVOLVER
511111802280,Beer Wine Spirits,null,Keystone Light,0,57e5810ce4b0ac389136a307,5332f709e4b03c9a25efd0f1,Cogs,KEYSTONE LIGHT
511111604037,null,null,Our Family,null,5332f5f2e4b03c9a25efd0ab,5332f5f3e4b03c9a25efd0ac,Cpgs,null
511111806226,Snacks,null,Fruit Roll-Ups™,null,5db9f9cca60b87376833e36b,5332f5f3e4b03c9a25efd0ae,Cogs,BETTY CROCKER FRUIT ROLL UPS
511111118169,Candy & Sweets,CANDY_AND_SWEETS,test brand @1607639232356,0,5fd2a0c0be37ce49eb72c0f4,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1607639232356
511111304265,Condiments & Sauces,null,MOMOFUKU Sauce,0,5aa1b41de4b086c8aad5e096,559c2234e4b06aca36af13c6,Cogs,MOMOFUKU
511111500735,Frozen,null,POPSICLE,0,592486bee410d61fcea3d136,5332f5f6e4b03c9a25efd0b4,Cogs,POPSICLE
511111103936,Beverages,null,Mug Root Beer,0,5332f603e4b03c9a25efd0be,5332f5fbe4b03c9a25efd0ba,Cpgs,MUG Root Beer
511111704584,Snacks,null,Tom's,0,5afda699e4b0c11cfecd49fd,5a734034e4b0d58f376be874,Cogs,TOMS
511111017899,Baking,BAKING,test brand @1606765579244,0,5fc54c0bbe37ce1911dbb3b5,5fc54c0abe37ce1911dbb3b1,Cogs,TEST BRANDCODE @1606765579244
511111715320,Baking,BAKING,test brand @1597342520305,null,5f358338be37ce443bf9d55b,5f358338be37ce443bf9d557,Cogs,TEST BRANDCODE @1597342520305
511111000723,Dairy,null,PROMISE,null,592486bfe410d61fcea3d137,53e10d6368abd3c7065097cc,Cogs,PROMISE
511111200529,Snacks,null,OFF THE EATEN PATH,null,5a4d2295e4b0d5c3fd86b679,5332f5fbe4b03c9a25efd0ba,Cogs,OFF THE EATEN PATH
511111116684,Candy & Sweets,CANDY_AND_SWEETS,test brand @1600291350125,null,5f628216be37ce78e6e2efaf,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1600291350125
511111003199,null,null,Honey Smacks,null,5332f9fce4b03c9a25efd1cd,5332f5f2e4b03c9a25efd0aa,Cpgs,null
511111117070,Baking,BAKING,test brand @1603760319758,null,5f9770bfbe37ce03d08a2d85,5f9770bfbe37ce03d08a2d83,Cogs,TEST BRANDCODE @1603760319758
511111301974,Frozen,null,Nancy's,0,57ebc293e4b0ac389136a345,559c2234e4b06aca36af13c6,Cogs,NANCY'S
511111816492,Baking,BAKING,test brand @1599159966676,null,5f513e9ebe37ce21f1287c00,5f513e9ebe37ce21f1287bff,Cogs,null
511111903413,null,null,Stella Artois,null,5332f7b8e4b03c9a25efd145,5332f7a7e4b03c9a25efd134,Cogs,null
511111704379,Canned Goods & Soups,null,Campbell's Chunky Maxx,0,5ab153fee4b0915382df761e,5a734034e4b0d58f376be874,Cogs,CAMPBELLS CHUNKY MAXX
511111004288,Condiments & Sauces,null,FOOD NETWORK KITCHEN INSPIRATIONS,0,5aa1b5b9e4b05a92fc9b1631,559c2234e4b06aca36af13c6,Cogs,FOOD NETWORK KITCHEN INSPIRATIONS
511111215547,Baking,BAKING,test brand @1597935986390,null,5f3e9172be37ce5a0e01b954,5f3e9172be37ce5a0e01b952,Cogs,TEST BRANDCODE @1597935986390
511111015970,Baking,BAKING,test brand @1598633693744,null,5f4936ddbe37ce52f8314fdc,5f4936ddbe37ce52f8314fda,Cogs,TEST BRANDCODE @1598633693744
511111002437,null,null,Victoria,null,57c0829ce4b0718ff5fcb03a,5332f7a7e4b03c9a25efd134,Cpgs,null
511111500506,Snacks,null,SABRITAS,null,5a4d244ae4b0bcb2c74ea77f,5332f5fbe4b03c9a25efd0ba,Cogs,SABRITAS
511111702177,Beverages,null,Gevalia,0,57ebbfa1e4b0ac389136a330,559c2234e4b06aca36af13c6,Cogs,GEVALIA KAFFE
511111115717,Baking,BAKING,test brand @1598290603501,null,5f43faabbe37ce3ef3fd3715,5f43faabbe37ce3ef3fd3714,Cogs,TEST BRANDCODE @1598290603501
511111600633,Dairy,null,O- That's Good!,0,59d550f4e4b090070b009534,559c2234e4b06aca36af13c6,Cogs,O THAT'S GOOD
511111801757,Snacks,null,Chester's,1,585a9645e4b03e62d1ce0e79,5332f5fbe4b03c9a25efd0ba,Cogs,CHESTER'S
511111101666,Snacks,null,Miss Vickies,null,585a968ee4b03e62d1ce0e82,5332f5fbe4b03c9a25efd0ba,Cogs,MISS VICKIE'S
511111704867,Condiments & Sauces,null,SIR KENSINGTON'S,null,5d2f6b82a3a01810a2174aed,5332f5f6e4b03c9a25efd0b4,Cogs,SIR KENSINGTON'S
511111217251,Baking,BAKING,test brand @1604946244133,0,5fa98944be37ce239d1070fe,5fa98944be37ce239d1070fd,Cogs,null
511111803232,null,null,Crispix,null,5332f9f2e4b03c9a25efd1c8,5332f5f2e4b03c9a25efd0aa,Cpgs,null
511111502708,null,null,NessAlla,null,55a41b55e4b0d0a65b3692ef,55a41b4be4b0d0a65b3692ee,Cpgs,null
511111001119,Snacks,null,Doritos,1,5887a372e4b02187f85cdad9,5332f5fbe4b03c9a25efd0ba,Cogs,DORITOS
511111101895,Condiments & Sauces,null,A.1.,1,57ed0697e4b072ac2294b8f2,559c2234e4b06aca36af13c6,Cogs,A.1.
511111002642,null,null,RC Cola,null,55b630c2e4b0d8e685c1421d,55b62995e4b0d8e685c14213,Cpgs,null
511111403913,null,null,Amp,null,5332f605e4b03c9a25efd0c0,5332f5fbe4b03c9a25efd0ba,Cogs,null
511111315728,Baking,BAKING,test brand @1598290603587,null,5f43faabbe37ce3ef3fd3716,5f43faabbe37ce3ef3fd3714,Cogs,TEST BRANDCODE @1598290603587
511111505433,Beverages,null,Looza Fruit Juices,null,5d66de49a3a018093ab3472a,5332f5fbe4b03c9a25efd0ba,Cogs,LOOZA JUICES
511111005582,Health & Wellness,null,Aleve®,null,5da605dc1dda2c3e1416ae83,5d9b4f591dda2c6225a284aa,Cogs,ALEVE
511111613961,Beauty,null,Soft-Sheen Carson - Hair Color,null,5e3876bfee7f2d697e835bd3,5e28b81cee7f2d697e835bcd,Cogs,SOFT-SHEEN CARSON - HAIR COLOR
511111217305,Candy & Sweets,CANDY_AND_SWEETS,test brand @1604946245498,0,5fa98945be37ce239d107104,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1604946245499
511111802075,Baking,null,Kraft Caramels,0,57ebc11fe4b0ac389136a33a,559c2234e4b06aca36af13c6,Cogs,
511111716150,Baking,BAKING,test brand @1598639199117,null,5f494c5f04db711dd8fe87e5,5f494c5d04db711dd8fe87e2,Cogs,TEST BRANDCODE @1598639199117
511111104698,Baby,null,Pull-Ups,0,5bd201a990fa074576779a19,550b2565e4b001d5e9e4146f,Cogs,PULL UPS
511111417330,Baking,BAKING,test brand @1605535020629,0,5fb2852cbe37ce522e165cb1,5fb2852cbe37ce522e165cae,Cogs,TEST BRANDCODE @1605535020629
511111303893,Beverages,null,Brisk Iced Tea,0,5332f60ce4b03c9a25efd0c3,5332f5fbe4b03c9a25efd0ba,Cogs,BRISK
511111504139,Beverages,null,Chris Brand XYZ,null,5a7e0604e4b0aedb3b84afd3,55b62995e4b0d8e685c14213,Cogs,CHRISXYZ
511111003243,null,null,All-Bran,null,5332f9f2e4b03c9a25efd1c7,5332f5f2e4b03c9a25efd0aa,Cpgs,null
511111002208,Condiments & Sauces,null,Bull's Eye,0,57ebbd44e4b0ac389136a32d,559c2234e4b06aca36af13c6,Cogs,BULL'S-EYE
511111600794,Frozen,null,KLONDIKE,0,592486bee410d61fcea3d12f,5332f5f6e4b03c9a25efd0b4,Cogs,KLONDIKE
511111600848,Frozen,null,FRUTTARE,null,592486bee410d61fcea3d12a,53e10d6368abd3c7065097cc,Cogs,FRUTTARE
511111305569,Health & Wellness,null,AFRIN® NO DRIP PUMP MISTS,null,5da60576a60b87376833e349,53e10d6368abd3c7065097cc,Cogs,511111305569
511111404002,null,null,Betty Crocker,null,5332f5f5e4b03c9a25efd0b0,5332f5f3e4b03c9a25efd0ae,Cpgs,null
511111701859,Baking,null,Knox Gelatin,0,580dff9fe4b0f32b2de21382,559c2234e4b06aca36af13c6,Cogs,KNOX
511111505716,Health & Wellness,null,Claritin® ADULTS,null,5da608131dda2c3e1416ae8a,53e10d6368abd3c7065097cc,Cogs,511111505716
511111501107,Snacks,null,Planters,0,588b9f8fe4b02187f85cdada,559c2234e4b06aca36af13c6,Cogs,PLANTERS
511111800873,Personal Care,PERSONAL_CARE,DEGREE,0,592486bde410d61fcea3d127,5332f5f6e4b03c9a25efd0b4,Cogs,DEGREE
511111000518,Beverages,null,Caleb's Kola,0,5a4d23dae4b0bcb2c74ea77e,5332f5fbe4b03c9a25efd0ba,Cogs,CALEB'S KOLA
511111305408,Beverages,null,Lemon Lemon Sparkling Drinks,null,5d66dc946d5f3b6188d4f04e,5332f5fbe4b03c9a25efd0ba,Cogs,LEMON LEMON
511111300656,Personal Care,PERSONAL_CARE,VASELINE,0,592486bfe410d61fcea3d140,5332f5f6e4b03c9a25efd0b4,Cogs,VASELINE
511111005216,Magazines,null,Cooking Light Magazine,null,5d658ff3a3a018514994f432,53e10d6368abd3c7065097cc,Cogs,511111005216
511111817932,Baking,BAKING,test brand @1607312532178,0,5fcda494be37ce688e08b0cc,5fcda494be37ce688e08b0cb,Cogs,TEST BRANDCODE @1607312532178
511111715047,Cleaning & Home Improvement,CLEANING_AND_HOME_IMPROVEMENT,Pinesol,null,5ef4f667be37ce2efae842ea,5eebc5412455c97a877ef382,Cogs,PINESOL
511111202677,null,null,Snapple,null,55b6308ee4b0d8e685c1421a,55b62995e4b0d8e685c14213,Cogs,null
511111603719,null,null,Honest Ade,null,5332f760e4b03c9a25efd11b,5332f5ebe4b03c9a25efd0a8,Cpgs,null
511111215103,Candy & Sweets,CANDY_AND_SWEETS,test brand @1595340086791,null,5f16f536be37ce2b30061e29,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1595340086791
511111005148,Magazines,null,Shape,null,5d642dbfa3a018514994f42e,5d5d4fd16d5f3b23d1bc7905,Cogs,511111005148
511111013914,Beauty,null,Essie,null,5e3875d2ee7f2d697e835bce,5e28b81cee7f2d697e835bcd,Cogs,ESSIE
511111303220,null,null,Pop-tarts,null,5332f9f3e4b03c9a25efd1c9,5332f5f2e4b03c9a25efd0aa,Cpgs,null
511111204923,Grocery,null,Brand1,1,5c45f91b87ff3552f950f027,5c45f8b087ff3552f950f026,Cogs,0987654321
511111601449,Snacks,null,Jell-O Refrigerated Pudding & Gelatin,0,58861c7d4e8d0d20bc42c4d6,559c2234e4b06aca36af13c6,Cogs,
511111502586,null,null,Diet Dr. Pepper,null,55b630fde4b0d8e685c14223,55b62995e4b0d8e685c14213,Cogs,null
511111404446,Canned Goods & Soups,null,Campbell's Well Yes!,0,5ab158e8e4b0915382df7622,5a734034e4b0d58f376be874,Cogs,CAMPBELLS WELL YES
511111717966,Baking,BAKING,test brand @1607312532304,0,5fcda494be37ce688e08b0cf,5fcda494be37ce688e08b0cb,Cogs,TEST BRANDCODE @1607312532304
511111215615,Baking,BAKING,test brand @1598026274643,null,5f3ff222be37ce1c81aa1e0e,5f3ff222be37ce1c81aa1e0c,Cogs,TEST BRANDCODE @1598026274643
511111816775,Baking,BAKING,test brand @1601644881995,null,5f772952be37ce6b592e90d2,5f772951be37ce6b592e90d1,Cogs,TEST BRANDCODE @1601644881995
511111717249,Baking,BAKING,test brand @1604437352935,0,5fa1c568be37ce402c4618f6,5fa1c568be37ce402c4618f5,Cogs,null
511111217749,null,null,Beef Steak,0,5fb82236be37ce522e165cdf,5fb6b608be37ce522e165cb9,Cogs,BEEF STEAK
511111300588,Beauty,null,POND'S,0,5a02188be4b00d6a5ccb394d,5332f5f6e4b03c9a25efd0b4,Cogs,POND'S
511111713937,Beauty,null,L’Oreal Paris - Cosmetics,null,5e387617ee7f2d697e835bd0,5e28b81cee7f2d697e835bcd,Cogs,L’OREAL PARIS - COSMETICS
511111801962,Deli,null,P3,0,57ebc2ace4b0ac389136a346,559c2234e4b06aca36af13c6,Cogs,
511111605829,Health & Wellness,null,ONE A DAY® MENS,null,5da6094ca60b87376833e357,53e10d6368abd3c7065097cc,Cogs,511111605829
511111615095,Baking,BAKING,test brand @1595340086078,null,5f16f536be37ce2b30061e28,5f16f535be37ce2b30061e24,Cogs,TEST BRANDCODE @1595340086078
511111917045,Candy & Sweets,CANDY_AND_SWEETS,test brand @1602694020787,null,5f872b84be37ce66db5dd97a,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1602694020787
511111501497,Beverages,null,Tazo,null,585a9726e4b03e62d1ce0e95,53e10d6368abd3c7065097cc,Cogs,null
511111516910,Baking,BAKING,test brand @1601939013649,null,5f7ba645be37ce23081c528d,5f7ba644be37ce23081c5289,Cogs,TEST BRANDCODE @1601939013649
511111803393,Snacks,null,Cheez-It,null,5332f7d3e4b03c9a25efd14e,5332f5f2e4b03c9a25efd0aa,Cpgs,null
511111316480,Baking,BAKING,test brand @1599097546963,null,5f504acabe37ce0b793c9418,5f504acabe37ce0b793c9417,Cogs,null
511111604525,Snacks,null,Snack Factory,0,5afda3a8e4b03bf01c2a2967,5a734034e4b0d58f376be874,Cogs,SNACK FACTORY
511111202448,null,null,Jupiler,null,57c08294e4b0718ff5fcb039,5332f7a7e4b03c9a25efd134,Cpgs,null
511111703617,null,null,Gardetto's,null,5332f77ce4b03c9a25efd12a,5332f5f3e4b03c9a25efd0ae,Cpgs,null
511111403289,null,null,Danimals,null,5332f9ede4b03c9a25efd1c2,5332f7ffe4b03c9a25efd16b,Cpgs,null
511111201403,Beer Wine Spirits,null,Miller 64,0,58861c7e4e8d0d20bc42c4e2,5332f709e4b03c9a25efd0f1,Cogs,MILLER64
511111700814,Dairy,null,I CAN'T BELIEVE IT'S NOT BUTTER!,null,592486bee410d61fcea3d12d,53e10d6368abd3c7065097cc,Cogs,I CAN'T BELIEVE IT'S NOT BUTTER!
511111805786,Health & Wellness,null,ONE A DAY® ENERGY ,null,5da608dfa60b87376833e354,53e10d6368abd3c7065097cc,Cogs,511111805786
511111419532,Candy & Sweets,CANDY_AND_SWEETS,test brand @1610496647142,0,5ffe3a87be37ce7aab2d4fd9,5332fa12e4b03c9a25efd1e7,Cogs,TEST BRANDCODE @1610496647142
511111619543,Baking,BAKING,test brand @1610496647311,0,5ffe3a87be37ce7aab2d4fdb,5ffe3a87be37ce7aab2d4fda,Cogs,null
511111719519,Baking,BAKING,test brand @1610496646289,0,5ffe3a86be37ce7aab2d4fd7,5ffe3a85be37ce7aab2d4fd4,Cogs,TEST BRANDCODE @1610496646289
511111119555,Baking,BAKING,test brand @1610562170795,0,5fff3a7abe37ce2bb793010e,5fff3a7abe37ce2bb793010d,Cogs,null
511111919520,Baking,BAKING,test brand @1610496646345,0,5ffe3a86be37ce7aab2d4fd8,5ffe3a85be37ce7aab2d4fd4,Cogs,TEST BRANDCODE @1610496646345
511111219507,Baking,BAKING,test brand @1610496646232,0,5ffe3a86be37ce7aab2d4fd6,5ffe3a85be37ce7aab2d4fd4,Cogs,TEST BRANDCODE @1610496646232
511111219385,Baking,BAKING,test brand @1610495466218,0,5ffe35eabe37ce5e01754c47,5ffe35eabe37ce5e01754c45,Cogs,TEST BRANDCODE @1610495466218
